MonthlyHours,TariffRate,City_Ratnagiri,City_New Delhi,City_Nagpur,City_Ahmedabad,City_Pune,City_Kolkata,City_Dahej,City_Navi Mumbai,City_Faridabad,City_Shimla,City_Gurgaon,City_Vadodara,City_Hyderabad,City_Noida,City_Chennai,City_Mumbai
343,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
421,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
557,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
366,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
784,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
580,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
369,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
534,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
633,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
558,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
568,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
477,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
433,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
424,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
381,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
499,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
697,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
618,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
684,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
649,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
520,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
612,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
543,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
502,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
351,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
611,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
459,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
669,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
659,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
585,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
630,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
620,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
484,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
446,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
395,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
456,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
630,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
701,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
580,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
687,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
555,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
593,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
836,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
326,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
612,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
556,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
778,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
517,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
485,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
512,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
534,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
701,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
560,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
606,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
738,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
402,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
501,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
438,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
295,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
527,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
546,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
490,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
317,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
602,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
534,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
586,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
529,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
407,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
514,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
546,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
567,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
320,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
613,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
635,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
511,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
438,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
626,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
501,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
680,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
654,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
587,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
559,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
798,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
453,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
391,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
309,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
723,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
485,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
792,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
516,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
535,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
629,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
654,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
591,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
516,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
404,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
595,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
629,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
493,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
611,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
423,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
647,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
798,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
806,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
384,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
668,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
722,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
679,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
357,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
629,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
545,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
685,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
697,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
689,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
373,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
507,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
760,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
452,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
418,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
361,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
489,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
381,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
456,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
564,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
665,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
629,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
364,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
530,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
702,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
459,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
513,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
596,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
321,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
433,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
585,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
501,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
566,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
514,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
641,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
354,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
497,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
367,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
586,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
612,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
454,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
480,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
441,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
639,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
403,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
349,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
340,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
407,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
438,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
470,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
620,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
536,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
672,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
460,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
673,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
705,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
497,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
588,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
531,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
551,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
446,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
543,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
466,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
468,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
582,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
525,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
405,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
653,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
423,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
585,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
491,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
584,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
407,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
629,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
303,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
719,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
468,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
431,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
407,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
449,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
648,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
516,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
756,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
495,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
446,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
422,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
502,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
508,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
364,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
594,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
434,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
737,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
453,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
661,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
378,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
591,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
414,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
743,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
447,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
549,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
670,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
388,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
501,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
495,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
613,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
587,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
606,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
575,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
621,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
470,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
302,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
521,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
426,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
622,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
628,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
405,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
519,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
520,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
583,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
363,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
454,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
381,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
335,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
517,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
640,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
433,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
579,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
544,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
676,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
607,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
552,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
456,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
480,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
425,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
258,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
516,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
498,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
342,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
569,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
426,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
494,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
620,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
598,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
425,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
435,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
411,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
574,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
558,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
457,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
365,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
598,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
838,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
598,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
563,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
579,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
481,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
479,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
624,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
502,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
468,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
